Tweet_count,Username,Text,Created_at,number_of_tweets,number_of_likes
1855982117458485386,GardenOpus,"🍬SWEET PREVIEW - a young plant of Streptocarpus 'Bristol's Peppermint' (Dr. Ralph Robinson) offers a hint of what's to come. Can initiate bloom in most photoperiods, but the real show arrives in Spring.💕 A favorite Gesneriad group, &amp; now have 3 from Dr. Robinson. Gesneriaceae https://t.co/Lyztm2mTdk",Mon Nov 11 14:33:13 +0000 2024,1,10
1854263241947463999,Botanical Society of America,"🎉 As a society dedicated to supporting you and your career, we are pleased to share the following award opportunities that celebrate excellence across our botanical community. 

More information and deadlines can be found at: https://t.co/mov199lSV4

#BSAawards #IamaBotanist https://t.co/XIMtW9NZdL",Wed Nov 06 20:43:02 +0000 2024,6,5
1854166703405502898,Heaton Moor Park,"Botany and the park:   Botanical Field Guides of Alice Lounsberry and Ellis Rowan ....... details of the pair's travels with beautiful illustrations, from the great Biodiversity Heritage Library........https://t.co/XwL2pycoGH…… #botanicalillustration #botany https://t.co/h1aYgkjMma",Wed Nov 06 14:19:25 +0000 2024,1,0
1854109835492757899,Amod Pyakuryal,"Congratulations Man B Rokaya &amp; Shalik Ram Sigdel on this wonderful contribution to the Nepali botany academia 👏🏼👏🏼
A good book for any curious mind actually… https://t.co/1Pk2MW39lE",Wed Nov 06 10:33:27 +0000 2024,3,7
1855817768542826826,•Loch Ness Botanical Society,"Ever thought of plants with a purpose? 🌱🌟 Dive into Ikigai-inspired cultivation, where precision agri-tech 📡🔬 meets Eastern philosophy 🧘‍♂️. With sensors &amp; data analytics 📊, we're boosting growth velocity, ensuring every plant thrives efficiently. 🚀🌿 #BotanicalBliss https://t.co/i1d4LwsRad",Mon Nov 11 03:40:10 +0000 2024,5,6
1852527221862170647,Pierre Duranleau,"From my article: André Michaux: Remarkable and Intrepid Botanist
https://t.co/BAYogd25TC
#botany @apaphilosophy @DCNRnews #flora #conservation #nature #forests https://t.co/VvtRPjjw4N",Sat Nov 02 01:44:42 +0000 2024,0,3
1853619683200479363,Bella Puso,"Today in class we were joined by an amazing botanist, Antigone Burke! Since we are learning all about plant parts, of course we had to call up an expert. Thank you Antigone, we loved learning all about botany and asking you all of our questions!!🍀 @SuzanneMera @WeehawkenTSD https://t.co/0FnyReqXt4",Tue Nov 05 02:05:45 +0000 2024,1,7
1854949551658221883,New York City School Construction Authority,“Brighton Botanical” was created by Julia Whitney Barnes (IG: @juliawhitneybarnes) for the new lobby of The Magnet School of Multicultural Humanities (P.S. 253) addition; a collage of 53 plant species that serve as a metaphor for the diverse student community. #24in2024 🌻🦋 https://t.co/DNwmX0KKAu,Fri Nov 08 18:10:11 +0000 2024,1,3
1853845802491183603,Department of Plant Sciences,"In the latest of our research stories celebrating 300 years of Botany at @Cambridge_Uni, @jmhibber discusses his group's research into improving crop yield through enhanced photosynthesis.

Read the article 👉https://t.co/bPIf4oF2D9

#PlantsAtCambridge https://t.co/PdSxPpgOlU",Tue Nov 05 17:04:16 +0000 2024,2,6
1855958141550129610,Torrey Botanical Society,"This Wednesday 11/13 @ 6pm eastern, please join us in person or online for a #seminar by our own Dr. Lydia Paradiso! She will walk us through the history of #botany research in #NYC through major periods in time. Info and registration here: https://t.co/8FBdLfxvxZ",Mon Nov 11 12:57:57 +0000 2024,1,2
1855167956168176089,VR Games,"Atlas Plantarum is an art collection of vintage-style botanical illustrations of imaginary plants. 
This one is Plant  #11   
#ART #Collection #AtlasPlantarum
https://t.co/m7yrZmsxLE",Sat Nov 09 08:38:02 +0000 2024,0,1
1854230812994294161,Jardín Botánico BOG,1/4 🎨 Curso Pre-Congreso de “Ilustración Científica para la Descripción de Nuevas Especies Botánicas” en el Herbario JBB del Jardín Botánico de Bogotá. 🌿 #BogotáMiCiudadMiCasa https://t.co/2nWDUCpNiZ,Wed Nov 06 18:34:10 +0000 2024,2,11
1855248983545057785,NHM Library and Archives,"These interesting shells are from ‘A manual of the mollusca’ by Samuel Peckworth Woodward (1821-1865), found in our #Zoology #Library collections.

Andreia Salvador’s ‘Interesting Shells’ contains beautiful photographs of shells. You can learn more here: https://t.co/iUfkY7AYs0 https://t.co/ZH9yKonOn2",Sat Nov 09 14:00:01 +0000 2024,3,10
1855626478031138820,UN Ocean Decade,"#SundaySpecies: Meet the Mediterranean Zooplankton! 🦠🔬

Zooplankton, part of the base of the marine food web, are good indicators of ecosystem health. Scientists study them to understand the impacts of pollution and climate change on our ocean.

🎥 IG: the_story_of_a_biologist https://t.co/7Z3yw6sRvc",Sun Nov 10 15:00:02 +0000 2024,6,17
1852415492473884861,European Journal of Taxonomy,"[#Zoology] 3 #newspecies of Spongiopsyllus Johnsson, 2000 (Copepoda: Siphonostomatoida: Entomolepididae) associated with Aplysina cauliformis (Carter, 1882) (Porifera: Demospongiae) from Todos-os-Santos Bay, Northeastern 🇧🇷

✒️Amilcar Farias et al.
🔗DOI: https://t.co/ek095tyyNv https://t.co/KQmCjU6wZq",Fri Nov 01 18:20:44 +0000 2024,2,7
1853049826717409742,Последний из Бруннен-Джи,"Возможно главная причина по которой люди становятся зоологами - если повезёт открыть новое животное, можно дать ему ебанутое название. Вашему вниманию:
- бабочка Фигня Мелкая 
- оса Аха Ха 
- рыба Бупс Бупс 
- мотылёк Ла Кукарача https://t.co/NVOxQXZ3rp",Sun Nov 03 12:21:21 +0000 2024,203,3086
1855212915210531307,Plutus IAS,"📢Join the Zoology Optional Test Series by Plutus IAS, starting on 11th November 2024! 📅Gain insights from Dr. Shivani Sharma.

✅ Online Batch Available at Chandigarh

For more details,
Call us:- 8448440231
Visit:- https://t.co/CM0PtiZtL1

#UPSC #IAS #zoology #PlutusIAS https://t.co/jYXN5qFrkx",Sat Nov 09 11:36:41 +0000 2024,0,1
1854921105678434488,ADHUS & FAU HS,"Our elementary students are getting hands-on in the science lab as zoologists in training! 🐾 they inspected, drew, and made vertebra-like pieces out of Play-Doh🦴. They also used a CT scanner to classify images of animals as either vertebrates or invertebrates. 🐢🐙 https://t.co/w64aGEBJ64",Fri Nov 08 16:17:09 +0000 2024,0,3
1854975758059323719,Beakerz Science,"Box #3 Animals: Vertebrates &amp; Invertebrates

Learn about vertebrates &amp; invertebrates, body parts, coverings &amp; more. Look up-close at real insects &amp; arachnids, animal coverings &amp; more!

#learning #handsonlearning #homeschool #homeschooling #curriculum #sciencecurriculum #teacher https://t.co/UZDYnfSL38",Fri Nov 08 19:54:19 +0000 2024,0,2
1854885361287151677,𝐏𝐮𝐛𝐥𝐢𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐌𝐍𝐇𝐍 🐝,"[#Zoosystema] A new species of Gieysztoria Ruebush &amp; Hayes, 1939 (#Platyhelminthes, #Rhabdocoela, #Dalyelliidae) from 🇦🇷 with comments on geographical distribution of the genus in the Neotropical region

✒️ Mariana Laura ADAMI et al.
🔗 https://t.co/kHc8majRMb
#newspecies https://t.co/GTr5HDtwtR",Fri Nov 08 13:55:06 +0000 2024,1,3
1853527638460993611,UW Biological And Forensic Sciences,"Applying to University? 🎓

Want to stand out from the crowd? 

Register for our webinar for top tips from our admissions tutors. 👇
https://t.co/7ga0uXdHj6

#UoWBioSci #Biochemistry  #BiomedicalScience #Biology #Zoology #Medicalscience #UCAS #studyintheUK #WorcestershireHour @@ https://t.co/9O2LuYeoyU",Mon Nov 04 20:00:00 +0000 2024,3,2
1855925476491178264,Cornerstone Entertainment,"Zoology — (noun) the study and fanbase of Zoozoo 🧐🔬😜

❗️This clip is from ""Episode 14: BFF ng Leyte"" from the In The Stone Podcast❗️

Watch the full episode here: https://t.co/CwpTxQsmkg

#InTheStonePodcast
#InTheStoneWithZoozoo
#Zoozoo https://t.co/aFmmqbRdla",Mon Nov 11 10:48:09 +0000 2024,0,1
1855089291845615859,Zaida Rodriguez,Ended our unit on Animal Classification. Students learned all about vertebrates and invertebrates. They did an amazing job researching an animal of their choice. It was a great day to see it all come together. 🐻🐼🐵🦁🐯🦊 @ZavalaElemHCISD https://t.co/ctTLy10xPu,Sat Nov 09 03:25:27 +0000 2024,0,3
1854611959062163790,Kevin Kocot,"Yesterday the @UAMNH Invertebrate Zoology collection had 96 new, *empty* shelves installed! Huge thanks to @friel and @UaDeptBSC. Excited to reorganize IZ (with room to grow!) as part of the @NSF @DigInverts project!See a collection summary at https://t.co/LIMRIx2AOk. https://t.co/SzkDfunvpd",Thu Nov 07 19:48:42 +0000 2024,7,51
1854256630549868699,𝓝𝓸𝓷𝓸 𝓚𝓷𝓲𝓰𝓱𝓽,"This is peak mother’s pride as our eldest, following his passion, graduates in Zoology from the University of Chester and no doubt will make this world a better place. 🫶 https://t.co/2EXggdGBLj",Wed Nov 06 20:16:45 +0000 2024,0,37
1854120645333758163,ZSL Science,"Have you heard the latest #ZSLWildScience podcast episode? We chat to a team giving animals the best start possible as they return to the wild, looking specifically at how disease risk is managed 🦠

Listen on Spotify or wherever you get your podcasts: https://t.co/fhEoK6NHVW https://t.co/ImePiuXaUW",Wed Nov 06 11:16:24 +0000 2024,0,1
1856011676409033164,Jane Hoodless,"I had a random bit of time on my hands as I was passing @GrantMuseum the other day, so popped in. Lovely and dark and shiny and boney and eye-popping and prickly and pickley… #zoology https://t.co/CxtPYNzExO",Mon Nov 11 16:30:41 +0000 2024,0,6
1856033981113778619,Babu Lal Bhambhu,"@singhdev06 Absolutely right 
Zoology में पढ़ा था मेंने",Mon Nov 11 17:59:19 +0000 2024,0,1
1854648364992020878,Koichi Murata,"さようなら #タロンガ動物園
ZOOLOGICAL （動物学）という名称が心に響きました
#TarongaZoo https://t.co/PK6HsLeajt",Thu Nov 07 22:13:22 +0000 2024,15,443
1854967504516325823,The Toronto Zoo,"📈 Mathematics: Math is used all across the zoo – in designing habitats, calculating diets, and even to count populations of our species’ wild counterparts. https://t.co/hhvZIY3vjm",Fri Nov 08 19:21:31 +0000 2024,0,4
1854131617515852127,The Archives,"Students working in the laboratory of the Department of Zoology at the University College of Rhodesia &amp; Nyasaland in Salisbury (now Harare, Zimbambwe), January, 1965. https://t.co/hoZ4nLpAY4",Wed Nov 06 12:00:00 +0000 2024,1,2
1855828716271595581,InTheValley 🦋,I didn’t get to anything today so here’s a zoologist doodle before bed https://t.co/EE2UKay3GR,Mon Nov 11 04:23:40 +0000 2024,20,89
1853420475164061775,CGIAR | Environmental Health & Biodiversity,"We are all #biodiversity stakeholders. 🌿🫱🏾‍🫲🏿
We need an approach that lets us act like it. 

Hear from scientists from the @CGIAR #NEXUSGainsInitiative on why (agro)biodiversity is the lifeblood of the nexus approach ➡️ https://t.co/z3PVRTEQ5t

#WEFEnexus #COP16Colombia https://t.co/iOAiHkID6C",Mon Nov 04 12:54:10 +0000 2024,0,2
1853616726849863819,SGI Office for UN Affairs,"Last week we wrapped up #COP16 in Cali, Colombia, where the theme was ""Peace with Nature.""

Watch as Flore from SGI shares about supporting youth advocacy priorities in the negotiations while bridging faith and youth engagement to protect #biodiversity. https://t.co/Xhxk65gCsX",Tue Nov 05 01:54:00 +0000 2024,11,22
1853540700110909795,Itamaraty Brazil 🇧🇷,The COP16 of the Convention on Biological Diversity concluded in Colombia. Delegations from over 190 countries discussed urgent actions to reverse #biodiversity loss and strengthen international collaboration and proper funding. 📸: @mmeioambiente https://t.co/UjdqHjH2fc,Mon Nov 04 20:51:54 +0000 2024,2,7
1853291596944392456,Mike Hudema,"Sea otter mothers cradle their pup on their chest away from the cold water and give them almost constant attention and cuddles. 

Nature is amazing. Protect it. 

#ActOnClimate #climate #biodiversity #nature #GreenNewDeal https://t.co/UBer7x8Iqi",Mon Nov 04 04:22:03 +0000 2024,154,568
1854422918769377540,Gareth Presch,"📢 Exciting News! Join us at WHIS 2024 Online this November to hear from Abigail Herron of Aviva Investors’ Sustainable Finance Centre for Excellence! 🌍

Register now: https://t.co/KmYazZ8DdY

#WHIS2024 #SustainableFinance #GlobalHealth #Biodiversity #PublicHealth https://t.co/0BdkFiyjDZ",Thu Nov 07 07:17:32 +0000 2024,1,2
1855924261233340632,European Reference Genome Atlas,"📢Exciting research alert! Don’t miss the talk by Miquel Àngel Schikora Tamarit (@MikiSchikora) from @BSC_CNS and @IRBBarcelona at the upcoming BioGenome Seminar🧬
 #ERGA #Biodiversity #Genomics #science #meeting https://t.co/KJp4hLycJI",Mon Nov 11 10:43:19 +0000 2024,3,3
1854515523964330335,RP-PCP,"The @rp_pcp and @Cirad_AAM teams met with Katia ROESCH from @AVSFlatam and @shylockmuyengwa from @africa_resource to discuss possible areas of partnership.

#OneHealth 
#Agroecology
#biodiversity https://t.co/0Ze958uoZm",Thu Nov 07 13:25:30 +0000 2024,3,5
1852404748655186382,Latin America Program,"🌎🌳🌊#LaSemanita highlights the @COP16Oficial conference in Cali, Colombia, which ends today. Over 30,000 representatives from 190 countries gathered to discuss the importance of biodiversity and the fight to protect it. 

#Biodiversity #PeacewithNature #COP16 https://t.co/jgaW6wyrrY",Fri Nov 01 17:38:02 +0000 2024,4,7
1852707167759208891,WA Orchids,A Wandoo Beard Orchid (Calochilus stramenicola) growing in leaf litter near Narrogin. It's not hard to see where the common name for this #orchid comes from with that rather hairy labellum #orchids #biodiversity #ozplants #oxflora #WildOz https://t.co/ZgzEZ6pdCi,Sat Nov 02 13:39:45 +0000 2024,30,170
1855815736075104285,Pacific Community,"#GreenTip 🌍 Ecosystems are essential! 🌿 They give us food, shelter, and fuel economies, but face threats from human actions and climate change. Discover key insights in the 2020 Pacific Islands Environment Report. #Biodiversity. ▶️ https://t.co/SJ7dRDqXJk https://t.co/dK9yyGXOwV",Mon Nov 11 03:32:05 +0000 2024,1,3
1854677767868002473,Earth BioGenome Project,"Check out this recent publication from Genomics of the Brazilian Biodiversity.
https://t.co/mo7Y4pnba0

#biodiversity #conservation #megadiverse #wildlifeconservation #Brazil https://t.co/ogaOzYpRV3",Fri Nov 08 00:10:12 +0000 2024,8,18
1852270809785467143,SEI Research,"What is the link between #biodiversity and climate change? 

Our Research Director @Perssonasa shares some insights from the @COP16Oficial. 

Watch this short video to learn more 👇

#PreCOP https://t.co/6aipcqPEBf",Fri Nov 01 08:45:49 +0000 2024,1,4
1855747263290843616,UN Biodiversity,"#Biodiversity is the foundation of #HumanHealth⚕️

Biodiversity:  
💧 Supports ecosystems for food and water  
🌱 Contributes to livelihoods, medicine, and economic growth  
🦠 Regulates climate, floods, and disease

👇Infographic from @unbiodiversity

via @IPBES https://t.co/b7tfunLR2b",Sun Nov 10 23:00:00 +0000 2024,55,123
1852347412473360591,CGIAR | Environmental Health & Biodiversity,"Our world is a web of life. 🌎
Unweaving it is a catastrophic mistake. 

As #COP16Colombia comes to an end, scientists from the @CGIAR #NEXUSGainsInitiative have a message about just how much is threatened by #biodiversity loss.

📽️ https://t.co/z3PVRTEQ5t

#OneCGIAR #WEFEnexus https://t.co/W83o5DRItx",Fri Nov 01 13:50:12 +0000 2024,0,2
1853984847695634628,Christos Mammides,"🌿 XTBG hosts the 1st #Southeast Asia Biodiversity Workshop, bringing together regional experts 🤝 to develop #collaborative solutions for biodiversity challenges 🐅🌱🌍 #Biodiversity #SEAsia #Conservation https://t.co/wV2Ij3iBgL",Wed Nov 06 02:16:47 +0000 2024,2,13
1855822508873924738,TN Irrigated Agriculture Modernization Project,"Biodiversity is composed of a diverse community of living organisms that keep soils healthy and fertile 🍄
#Soilhealth 
Environmental Specialist https://t.co/RhDifDOkIu",Mon Nov 11 03:59:00 +0000 2024,7,10
1855309384395735519,FAO in New York,"It time to ensure agriculture is integrated into #biodiversity plans from global to local level

🌱Check out our NEW publication 

'The Agri-NBSAPs Support Initiative: Supporting countries in their National Biodiversity Strategies &amp; Action Plans' 

https://t.co/wY6cFeo0nl

#COP16 https://t.co/lnOtc4qlp0",Sat Nov 09 18:00:01 +0000 2024,11,16
1855996654396067917,Excalibur h2020,"From Nov 12-15, join Wojciech Kępka of INTERMAG at the World Congress on Biostimulants 2024 as he shares EXCALIBUR project insights on soil bacteria’s role in horticulture🌱💧 More info: https: https://t.co/2uDcDtJR3p 

#EXCALIBURh2020 #biodiversity #soil #HorizonEurope #EU https://t.co/g6se8lLhVd",Mon Nov 11 15:30:59 +0000 2024,0,0
1855943167989694782,oceancitizen_eu,"Exploring our pilot sites 📍 Eilat's #coralreefs face threats from #climatechange, #pollution, and #tourism, making projects like OCEAN CITIZEN’s reef protection and #restoration initiatives essential for preserving this unique #biodiversity hotspot 🪸🐠 https://t.co/I28xZfcxsf https://t.co/X2l8u5LrU2",Mon Nov 11 11:58:27 +0000 2024,2,4
1855986360206704764,CIFOR-ICRAF,"5️⃣ key takeaways from UNCBD #COP16 in Cali, Colombia

From Cali to Baku: #Biodiversity and #climate are two sides of the same coin.

Full story:⤵️

#Trees4Resilience #COP29
https://t.co/kJqXcdjAe3",Mon Nov 11 14:50:05 +0000 2024,3,3
1854839774235754737,Toxics Link,"Countdown begins... Unveiling the poster for the 10th Biennial Edition of our #EnvironmentalFilmFestival, ""Quotes from the Earth""

Entry is Free!

We have picked for you some of the best films on climate change, #wildlife, #biodiversity, #water, #sustainability... 
#delhievents https://t.co/g8H89ZZCPO",Fri Nov 08 10:53:58 +0000 2024,1,2
1855908678911586451,ipbes,"📗Nature's Lexicon: Unlocking the enigmatic language of #biodiversity🌱

Have you ever heard... ?

➡️ Biodiversity is the web of life
➡️ Biodiversity is the complex tapestry of species

But what’s the actual definition of biodiversity?🤔

According to @IPBES⬇️

#ForNature https://t.co/YLCqSrG87P",Mon Nov 11 09:41:24 +0000 2024,9,21
1855512853710602581,Plazi Species,"#NewSpecies!
New picture-winged fly from #peru just landed:

Ulivellia laetitiae

Treatment: https://t.co/1ymWaCJdzj
Publication: https://t.co/AtWdDt8Sof
@Zootaxa #UlivelliaLaetitiae

#FAIRdata
#biodiversity #wildlife #conservation #wildlife #entomology #insects #diptera #fly https://t.co/bhmsBBPO4q",Sun Nov 10 07:28:32 +0000 2024,12,58
1853384308095959402,University of Exeter Business School,"This 'most read' @BusinessGreen article focuses on research from our @Leep_Institute that analyses #biodiversity net gain legislation and how to improve it so it better benefits the environment.🌲🌳

https://t.co/uUKEU156et",Mon Nov 04 10:30:27 +0000 2024,3,1
1855956276359934106,BotSocSA,"Webinar Update🌱 

Watch our October #ConservationWebinar, “Conserving Our Natural Heritage: An Overview of Biodiversity Stewardship” recording here: https://t.co/t2dJSocsZy 

Register for November's ""Biodiversity on Farmlands and Grasslands"" webinar here: https://t.co/S2sy9H8msj https://t.co/6rXdYb2tYu",Mon Nov 11 12:50:32 +0000 2024,0,0
1854842621593534942,Francis Buner,"Farmland wildlife habitat measures need to get better at delivering for #biodiversity. So why not plant a #flowermix like this one which provides year-round habitat for anything from #insects to #farmlandbirds. It's a win win. In UK, available from @OakbankGame or @Bright_Seeds. https://t.co/eu2PpXmPOs",Fri Nov 08 11:05:16 +0000 2024,2,9
1853351238382858382,SUPERB,"In our upcoming @IUFRO #Forest #Restoration Talks, we’ll explore lessons learnt from @Cost_BottomsUp with @plantsdontlie – how can a multi-taxon approach for #biodiversity conservation &amp; management be integrated into policies? 

Register here⬇️ https://t.co/fSDwPgRMY7 https://t.co/rXFOhD4vVE",Mon Nov 04 08:19:03 +0000 2024,3,8
1855489487423291401,GenomeResearch,"Tracing the evolutionary and genetic footprints of atmospheric tillandsioids transition from land to air
https://t.co/5txCPjh1af
#Biodiversity #AdaptiveRadiation #SciComm",Sun Nov 10 05:55:41 +0000 2024,0,2
1855910867616887079,ULWAZI Scientific Communications and STEM Research,"Ntombovuyo Madlokazi from Biodiversity Management at the Department of Forestry, Fisheries, and Environment in South Africa gives an insightful presentation on South Africa's approach to the 30x30 target for Marine Protected Areas. #OceanGovernace #MPA #Biodiversity #OceanPolicy https://t.co/JRMDe00Im3",Mon Nov 11 09:50:06 +0000 2024,1,4
1853811047846596938,Outreach Network for Gene Drive Research,"Last week, Krystal Birungi @TargetMalaria, joined experts from @conservationx @CoalitionConGen @IZWberlin @SANBI_ZA at #COP16Colombia to discuss the role of #innovation in tackling the complex challenges of #biodiversity conservation.

She tells us more in this blog https://t.co/J87xi6lrbE",Tue Nov 05 14:46:10 +0000 2024,2,5
1854889207442854189,CIIMAR-UP,"CMIA Vila do Conde is hosting an online talk titled “From the Depths of Our Sea: Managing and Conserving #Biodiversity at the Planet's Frontier,” led by the CIIMAR researcher Joana Xavier.

🗓️ November 15
🕐 14h30

👉https://t.co/4dhaNUJDUQ

#CIIMARcmias #deepsea",Fri Nov 08 14:10:23 +0000 2024,0,3
1854128354464526439,BIOFIN-EU,"🌱In our latest blog post, we continue unpacking critical insights from our recent webinar on biodiversity finance.

💡Learn more about the transformative steps financial institutions can take to protect #biodiversity.

https://t.co/Nusyvlr0tt

@HorizonEU @REA_research #finance",Wed Nov 06 11:47:02 +0000 2024,2,15
1853799436104896688,Journal of Ecology,🌺Spatial &amp; climatic drivers of β-diversity in assemblages of angiosperm genera across the world: https://t.co/Gb4YKetmeG,Tue Nov 05 14:00:02 +0000 2024,29,90
1854086510615646532,Town of Cambridge,"Sophie transformed her verge from a patch of Gazanias into a thriving native garden, attracting birds, insects, and even reptiles! 🌱

🔗Read the full article: 

#NativeGardens #Biodiversity #SustainableLiving https://t.co/s6ThnVTRaA",Wed Nov 06 09:00:46 +0000 2024,0,2
1853694617214214586,Jinfeng Zhou,"Recently, @CBCGDF_China received an application from  a  volunteer team in #Ningbo City, #Zhejiang Province for  establishing a #CBCGDF Community Conservation Area (#CCAfa) to protect the local aquatic resources.
https://t.co/vduREaQjyu
#ningboopen    #OECMs  #biodiversity https://t.co/YizXre1QAs",Tue Nov 05 07:03:31 +0000 2024,1,3
1856042719803474220,Joseph Barnett,"Clean Energy Projects Can Boost Biodiversity! 
https://t.co/8ucLxth9qo",Mon Nov 11 18:34:02 +0000 2024,0,1
1854527233894871102,IFDC,"🌱 Now is the time to champion #SoilHealth to end hunger, reduce #Poverty, and protect #Biodiversity.

Watch the #Leadership Panel from IFDC’s #Netherlands #Symposium where global leaders discuss the path forward.

Watch now! https://t.co/UrrPmiLV26

@USAID @ca4sh_global @100KIT https://t.co/2rNOCUMaYM",Thu Nov 07 14:12:02 +0000 2024,2,2
1853803181966299403,leila rossa mouawad,"Deema Assaf from Tayyun Research Studio explains how Jordan created micro-forests through the #Miyawaki method to restore its native #biodiversity 🇯🇴

#MedForestWeek #8MFW https://t.co/XvRJbVQikE",Tue Nov 05 14:14:55 +0000 2024,4,9
1855861250028163548,Plazi Species,"#NewSpecies!
New cenozoic sea snail from #netherlands just came in:

Favartia jansseni

Treatment: https://t.co/LLJksuBQkc
Publication: https://t.co/bUW4BFH8rb
#Geodiversitas #FavartiaJansseni

#FAIRdata
#nature #biodiversity #malacology #gastropods #snails #seasnails #cenozoic https://t.co/dKbiFNwcUq",Mon Nov 11 06:32:56 +0000 2024,5,46
1852913844651233490,Narottam Sahoo,"From November 11-22, the world comes together in #Baku for #COP29!

Leaders and delegates will set a new global climate finance target, marking a turning point in our fight against #ClimateChange. 

#Azerbaijan’s ambitious agenda promises a six-fold boost in #batterystorage, an https://t.co/r2Aa6TPkk4",Sun Nov 03 03:21:00 +0000 2024,47,56
1855471828732436662,Bhupinder Singh,"I’m excited to present how #climatechange could affect #cotton production across the US #CottonBelt, at the #ACSmtg 2024 meeting! I look forward to connecting and sharing innovative ideas with scholars from around the world. Let’s inspire one another! https://t.co/9wni9SZ6Jq",Sun Nov 10 04:45:31 +0000 2024,1,8
1854136081719132264,UNCS News,"Youth from Fiji, are taking #climatechange to the World's Highest Court, the International Court of Justice. Vishal Prasad, tells us more on what to expect as governments present their evidence @CIJ_ICJ on 2nd December.

Follow @pisfcc for updates https://t.co/iWD0iN7198",Wed Nov 06 12:17:44 +0000 2024,51,149
1856024481027756146,worldweatheronline,"🌍 Microplastics are changing our weather!

Tiny plastic particles can trigger cloud formation at warmer temps, altering rain &amp; snow patterns. With microplastics found from oceans to Everest, their impact on climate is growing.

#ClimateChange #Microplastics https://t.co/2U50WCBNP6",Mon Nov 11 17:21:34 +0000 2024,0,1
1855304138894025106,Save the Children International,"Meet Chris, a teenage climate activist from Australia. He's only 15 but has already seen the devastating impact of #ClimateChange firsthand🔥🌊

From school strikes to political advocacy, he's not just watching the world change–he's trying to make it better🌍 #SaveTomorrow #COP29 https://t.co/jPxRCuay9t",Sat Nov 09 17:39:11 +0000 2024,7,15
1855987451636097059,AWF,"The @UNFCCC  Climate Change #COP29Baku  started on a high note, with delegates reiterating the urgency to act and emphasizing that the effects of #ClimateChange are not a thing of the future; they are being felt in the present across the world, from the floods, fires and other https://t.co/NAYQY8ZqSJ",Mon Nov 11 14:54:25 +0000 2024,2,4
1853500714368299518,UNICEF Azerbaijan,"What are #NDCs? Saida, a climate envoy from #Azerbaijan, explains how these climate commitments help countries tackle #ClimateChange

With @COP29_AZ approaching, Saida hopes that children &amp;youth can collaborate &amp; contribute to #ClimateAction 

#COP29Azerbaijan #COP29 @UNICEF_ECA https://t.co/u1Iq3QeRZ3",Mon Nov 04 18:13:01 +0000 2024,32,248
1855991262123299115,MedWaves,"📢 Join us at #COP29 in Baku for the side event:
👉#Sustainable Innovation, #CircularEconomy, and #ClimateChange Mitigation:
Success stories from the #Mediterranean

📌 Mediterranean Pavilion – Blue Zone: F1b
📆15 November 2024
⏰16.30-17.30 Baku local time / 13.30-14.30 CET https://t.co/qElH1FJOVn",Mon Nov 11 15:09:34 +0000 2024,1,5
1854451613710024937,CARE International Som,"#Somalia suffers from both extremes of #ClimateChange. After floods, communities are facing a dry spell. Women and girls are the worst affected, listen hear from a mother who is now unable to feed her children. https://t.co/M7iQCzgYzG",Thu Nov 07 09:11:33 +0000 2024,6,22
1855191601770873045,Carl Brasky 🇬🇧,"""Climate Change"" is undeniable, that's why it was renamed from ""Global Warming"" #climate #climatechange #climatescam https://t.co/szXmzzpk8U",Sat Nov 09 10:12:00 +0000 2024,2,3
1853837958727782514,Resources for the Future,"Today is #ElectionDay! 🇺🇸🗳️

This election is going to be hugely consequential for a range of issues, including #ClimateChange. Yet, there are many #climate policies that have broad bipartisan support.

Let’s recap some findings from our polling with @StanfordEnergy. 🧵[1/5] https://t.co/moAwa9d4kg",Tue Nov 05 16:33:06 +0000 2024,3,7
1853904895964790977,CIFOR-ICRAF,"Disadvantaged groups face the highest risks from #climatechange but often lack the power to drive change.

Gender Equality and Social Inclusion (GESI)-responsive strategies can help ensure that everyone benefits and contributes to climate resilience.

🔗 Learn more: https://t.co/q6hoaZO9Cr",Tue Nov 05 20:59:05 +0000 2024,5,15
1855859502442008661,Hans van der Kwast @hansakwast@fosstodon.org,"#30DayMapChallenge Day 11: #Arctic
Animation showing the monthly vatiability of Arctic sea ice extent. #opendata from @NSIDC and satellite raster tiles from @MapTiler. Made with #QGIS. 
#ClimateChange #COP29 https://t.co/hmxolrCsPh",Mon Nov 11 06:26:00 +0000 2024,4,21
1856032942008500422,Enikő Győri,"🇪🇺 The EU must reduce over-regulation on agriculture and TRUST OUR FARMERS, especially in tackling climate change. We must protect our businesses and prevent liberalized Ukrainian imports from putting them at a disadvantage! #EU #Agriculture #ClimateChange #SupportFarmers",Mon Nov 11 17:55:11 +0000 2024,2,10
1855972760922591442,Ufficio Stampa della Banca d'Italia,"Deputy Governor Paolo Angelini spoke on November 8 at the workshop #Bankitalia/ Roma Tre UNIDROIT Centre ""The Many Shades of Climate Change through the Lenses of Dispute Settlement” about the legal risk arising from #climatechange and other enviromental disputes. Angelini exposed https://t.co/vSuxWWd3p1",Mon Nov 11 13:56:03 +0000 2024,1,2
